source_dataset,record_id,distance_km,weather_condition,traffic_level,time_of_day,vehicle_type,gig_type,temperature_c,humidity_pct,precipitation_mm,preparation_time_min,courier_experience_yrs,worker_age,worker_rating,order_type,delivery_time_min,congestion_ratio,weather_risk,traffic_risk,news_risk,context_mult,severity_score,claim_triggered,risk_band,coverage_amount,payout_estimate
,188,11.33,Clear,Medium,Afternoon,scooter,delivery,29.0,45.0,0.0,29.0,7.0,29.0,4.7,Unknown,77.0,0.5,0.0,50.0,0.0,1.3,23.4,0,Low,5000,1170.0
,764,15.01,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,15.0,6.0,29.0,4.7,Unknown,64.0,0.5,0.0,50.0,0.0,1.5,24.55,0,Low,5000,1227.5
,217,6.85,Clear,High,Morning,cycle,delivery,29.0,45.0,0.0,16.0,5.0,29.0,4.7,Unknown,48.0,0.75,0.0,75.0,0.0,1.5,31.44,0,Moderate,5000,1572.0
,792,11.93,Snow,High,Morning,car,delivery,0.0,88.0,1.5,7.0,1.0,29.0,4.7,Unknown,75.0,0.75,58.1,75.0,0.0,0.8,46.86,1,Moderate,5000,2343.0
,53,18.82,Windy,Low,Morning,car,delivery,23.0,55.0,0.0,5.0,3.0,29.0,4.7,Unknown,77.0,0.25,7.0,25.0,0.0,0.8,13.86,0,Low,5000,693.0
,879,1.03,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,19.0,4.0,29.0,4.7,Unknown,29.0,0.5,0.0,50.0,0.0,1.5,24.29,0,Low,5000,1214.5
,338,14.22,Rain,Medium,Evening,car,delivery,24.0,85.0,2.5,25.0,8.0,29.0,4.7,Unknown,84.0,0.5,27.5,50.0,0.0,0.8,28.24,0,Low,5000,1412.0
,749,18.18,Snow,High,Nan,cycle,delivery,0.0,88.0,1.5,17.0,3.0,29.0,4.7,Unknown,85.0,0.75,58.1,75.0,0.0,1.5,54.44,1,Moderate,5000,2722.0
,720,14.75,Clear,Low,Morning,car,delivery,29.0,45.0,0.0,10.0,7.0,29.0,4.7,Unknown,62.0,0.25,0.0,25.0,0.0,0.8,15.08,0,Low,5000,754.0
,725,11.7,Rain,Low,Afternoon,cycle,delivery,24.0,85.0,2.5,17.0,5.0,29.0,4.7,Unknown,60.0,0.25,27.5,25.0,0.0,1.5,27.56,0,Low,5000,1378.0
,296,10.68,Clear,Low,Morning,cycle,delivery,29.0,45.0,0.0,14.0,1.0,29.0,4.7,Unknown,42.0,0.25,0.0,25.0,0.0,1.5,16.0,0,Low,5000,800.0
,702,1.51,Clear,High,Evening,cycle,delivery,29.0,45.0,0.0,26.0,1.0,29.0,4.7,Unknown,44.0,0.75,0.0,75.0,0.0,1.5,30.07,0,Moderate,5000,1503.5000000000002
,252,8.01,Clear,High,Morning,cycle,delivery,29.0,45.0,0.0,8.0,6.0,29.0,4.7,Unknown,48.0,0.75,0.0,75.0,0.0,1.5,35.18,0,Moderate,5000,1759.0
,727,3.23,Rain,Low,Morning,car,delivery,24.0,85.0,2.5,25.0,7.0,29.0,4.7,Unknown,42.0,0.25,27.5,25.0,0.0,0.8,22.67,0,Low,5000,1133.5
,462,13.16,Rain,High,Morning,scooter,delivery,24.0,85.0,2.5,25.0,8.0,29.0,4.7,Unknown,68.0,0.75,27.5,75.0,0.0,1.3,43.23,1,Moderate,5000,2161.5
,456,10.11,Windy,Low,Morning,cycle,delivery,23.0,55.0,0.0,11.0,4.0,29.0,4.7,Unknown,44.0,0.25,7.0,25.0,0.0,1.5,22.57,0,Low,5000,1128.5
,997,18.39,Windy,Low,Afternoon,cycle,delivery,23.0,55.0,0.0,24.0,6.0,29.0,4.7,Unknown,74.0,0.25,7.0,25.0,0.0,1.5,17.05,0,Low,5000,852.5000000000001
,816,10.62,Windy,Medium,Afternoon,car,delivery,23.0,55.0,0.0,22.0,5.0,29.0,4.7,Unknown,54.0,0.5,7.0,50.0,0.0,0.8,18.2,0,Low,5000,910.0
,863,10.73,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,7.0,5.0,29.0,4.7,Unknown,57.0,0.5,0.0,50.0,0.0,1.5,22.89,0,Low,5000,1144.5
,270,6.23,Clear,Medium,Evening,car,delivery,29.0,45.0,0.0,20.0,1.0,29.0,4.7,Unknown,51.0,0.5,0.0,50.0,0.0,0.8,22.47,1,Low,5000,1123.5
,202,2.14,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,25.0,1.0,29.0,4.7,Unknown,36.0,0.25,0.0,25.0,0.0,1.5,16.3,0,Low,5000,815.0
,162,12.83,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,19.0,2.0,29.0,4.7,Unknown,76.0,0.5,0.0,50.0,0.0,1.5,22.57,0,Low,5000,1128.5
,556,8.37,Clear,High,Evening,scooter,delivery,29.0,45.0,0.0,13.0,7.0,29.0,4.7,Unknown,42.0,0.75,0.0,75.0,0.0,1.3,29.91,0,Low,5000,1495.4999999999998
,730,3.69,Rain,Medium,Afternoon,cycle,delivery,24.0,85.0,2.5,8.0,8.0,29.0,4.7,Unknown,27.0,0.5,27.5,50.0,0.0,1.5,33.91,0,Moderate,5000,1695.4999999999998
,402,18.1,Clear,Low,Morning,scooter,delivery,29.0,45.0,0.0,8.0,5.0,29.0,4.7,Unknown,77.0,0.25,0.0,25.0,0.0,1.3,12.76,0,Low,5000,638.0
,703,7.06,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,26.0,5.0,29.0,4.7,Unknown,51.0,0.25,0.0,25.0,0.0,1.3,16.29,0,Low,5000,814.5
,477,1.94,Fog,Low,Night,cycle,delivery,22.0,80.0,0.1,10.0,1.0,29.0,4.7,Unknown,25.0,0.25,16.5,25.0,0.0,1.5,21.2,0,Low,5000,1060.0
,822,0.59,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,21.0,0.0,29.0,4.7,Unknown,27.0,0.25,0.0,25.0,0.0,1.5,15.0,0,Low,5000,750.0
,772,17.01,Snow,Low,Night,cycle,delivery,0.0,88.0,1.5,28.0,6.0,29.0,4.7,Unknown,97.0,0.25,58.1,25.0,0.0,1.5,35.07,0,Moderate,5000,1753.5
,106,5.36,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,11.0,4.0,29.0,4.7,Unknown,30.0,0.25,0.0,25.0,0.0,1.3,15.78,0,Low,5000,789.0
,566,12.0,Clear,Low,Evening,car,delivery,29.0,45.0,0.0,25.0,0.0,29.0,4.7,Unknown,75.0,0.25,0.0,25.0,0.0,0.8,12.84,0,Low,5000,641.9999999999999
,390,16.23,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,6.0,0.0,29.0,4.7,Unknown,54.0,0.5,0.0,50.0,0.0,1.5,25.4,0,Low,5000,1270.0
,2,19.04,Rain,Low,Evening,car,delivery,24.0,85.0,2.5,12.0,6.0,29.0,4.7,Unknown,60.0,0.25,27.5,25.0,0.0,0.8,22.74,0,Low,5000,1137.0
,938,18.33,Fog,Medium,Morning,scooter,delivery,22.0,80.0,0.1,19.0,0.0,29.0,4.7,Unknown,98.0,0.5,16.5,50.0,0.0,1.3,29.63,0,Low,5000,1481.5
,983,2.58,Clear,Medium,Morning,scooter,delivery,29.0,45.0,0.0,25.0,7.0,29.0,4.7,Unknown,37.0,0.5,0.0,50.0,0.0,1.3,21.93,0,Low,5000,1096.5
,562,4.65,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,21.0,1.0,29.0,4.7,Unknown,46.0,0.5,0.0,50.0,0.0,1.5,23.54,0,Low,5000,1177.0
,81,17.33,Snow,Low,Evening,scooter,delivery,0.0,88.0,1.5,12.0,3.0,29.0,4.7,Unknown,79.0,0.25,58.1,25.0,0.0,1.3,34.8,0,Moderate,5000,1739.9999999999998
,206,0.68,Snow,High,Evening,cycle,delivery,0.0,88.0,1.5,29.0,8.0,29.0,4.7,Unknown,50.0,0.75,58.1,75.0,0.0,1.5,58.22,1,Moderate,5000,2910.9999999999995
,35,19.33,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,7.0,8.0,29.0,4.7,Unknown,73.0,0.5,0.0,50.0,0.0,1.5,22.3,0,Low,5000,1115.0
,776,3.42,Clear,Medium,Night,car,delivery,29.0,45.0,0.0,11.0,9.0,29.0,4.7,Unknown,24.0,0.5,0.0,50.0,0.0,0.8,20.66,0,Low,5000,1033.0
,509,19.02,Rain,High,Evening,scooter,delivery,24.0,85.0,2.5,22.0,1.0,29.0,4.7,Unknown,106.0,0.75,27.5,75.0,0.0,1.3,42.58,1,Moderate,5000,2129.0
,428,17.81,Windy,High,Evening,cycle,delivery,23.0,55.0,0.0,21.0,4.0,29.0,4.7,Unknown,122.0,0.75,7.0,75.0,0.0,1.5,35.59,0,Moderate,5000,1779.5000000000002
,455,2.67,Clear,Medium,Night,car,delivery,29.0,45.0,0.0,17.0,6.0,29.0,4.7,Unknown,28.0,0.5,0.0,50.0,0.0,0.8,23.65,0,Low,5000,1182.5
,367,19.24,Snow,Low,Nan,cycle,delivery,0.0,88.0,1.5,26.0,1.0,29.0,4.7,Unknown,114.0,0.25,58.1,25.0,0.0,1.5,35.97,0,Moderate,5000,1798.4999999999998
,92,14.41,Rain,Medium,Night,cycle,delivery,24.0,85.0,2.5,16.0,6.0,29.0,4.7,Unknown,85.0,0.5,27.5,50.0,0.0,1.5,34.15,0,Moderate,5000,1707.4999999999998
,340,2.41,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,15.0,9.0,29.0,4.7,Unknown,25.0,0.5,0.0,50.0,0.0,1.5,26.63,0,Low,5000,1331.5
,898,17.98,Clear,Low,Evening,cycle,delivery,29.0,45.0,0.0,5.0,8.0,29.0,4.7,Unknown,45.0,0.25,0.0,25.0,0.0,1.5,19.87,0,Low,5000,993.5000000000001
,565,7.34,Fog,Medium,Afternoon,cycle,delivery,22.0,80.0,0.1,22.0,5.0,29.0,4.7,Unknown,93.0,0.5,16.5,50.0,0.0,1.5,33.58,0,Moderate,5000,1679.0
,346,12.51,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,18.0,5.0,29.0,4.7,Unknown,62.0,0.5,0.0,50.0,0.0,1.5,24.73,0,Low,5000,1236.5
,777,4.97,Rain,Low,Evening,cycle,delivery,24.0,85.0,2.5,17.0,9.0,29.0,4.7,Unknown,34.0,0.25,27.5,25.0,0.0,1.5,25.78,0,Low,5000,1289.0000000000002
,242,19.1,Snow,Low,Afternoon,cycle,delivery,0.0,88.0,1.5,18.0,1.0,29.0,4.7,Unknown,101.0,0.25,58.1,25.0,0.0,1.5,36.68,0,Moderate,5000,1834.0
,14,4.64,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,15.0,9.0,29.0,4.7,Unknown,24.0,0.25,0.0,25.0,0.0,1.5,16.54,0,Low,5000,827.0
,316,14.07,Rain,Low,Evening,cycle,delivery,24.0,85.0,2.5,10.0,5.0,29.0,4.7,Unknown,63.0,0.25,27.5,25.0,0.0,1.5,24.19,0,Low,5000,1209.5
,601,3.79,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,13.0,2.0,29.0,4.7,Unknown,34.0,0.5,0.0,50.0,0.0,1.5,26.87,0,Low,5000,1343.5
,388,3.96,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,23.0,5.0,29.0,4.7,Unknown,44.0,0.5,0.0,50.0,0.0,1.5,25.41,0,Low,5000,1270.5
,274,18.31,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,25.0,3.0,29.0,4.7,Unknown,79.0,0.5,0.0,50.0,0.0,1.5,24.91,0,Low,5000,1245.5
,167,6.76,Fog,Medium,Night,cycle,delivery,22.0,80.0,0.1,7.0,6.0,29.0,4.7,Unknown,42.0,0.5,16.5,50.0,0.0,1.5,28.23,0,Low,5000,1411.5
,841,0.76,Clear,Low,Afternoon,car,delivery,29.0,45.0,0.0,26.0,9.0,29.0,4.7,Unknown,28.0,0.25,0.0,25.0,0.0,0.8,12.87,0,Low,5000,643.4999999999999
,993,5.81,Rain,Medium,Evening,cycle,delivery,24.0,85.0,2.5,14.0,8.0,29.0,4.7,Unknown,41.0,0.5,27.5,50.0,0.0,1.5,30.83,0,Moderate,5000,1541.4999999999998
,647,12.08,Clear,High,Afternoon,scooter,delivery,29.0,45.0,0.0,16.0,4.0,29.0,4.7,Unknown,60.0,0.75,0.0,75.0,0.0,1.3,31.59,0,Moderate,5000,1579.5
,819,1.57,Rain,Low,Evening,car,delivery,24.0,85.0,2.5,16.0,1.0,29.0,4.7,Unknown,30.0,0.25,27.5,25.0,0.0,0.8,21.25,0,Low,5000,1062.5
,485,11.89,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,28.0,0.0,29.0,4.7,Unknown,79.0,0.5,0.0,50.0,0.0,1.5,25.57,0,Low,5000,1278.5
,981,7.02,Clear,Medium,Evening,car,delivery,29.0,45.0,0.0,23.0,2.0,29.0,4.7,Unknown,53.0,0.5,0.0,50.0,0.0,0.8,25.26,0,Low,5000,1263.0
,505,13.85,Clear,Low,Evening,cycle,delivery,29.0,45.0,0.0,29.0,5.0,29.0,4.7,Unknown,71.0,0.25,0.0,25.0,0.0,1.5,17.39,0,Low,5000,869.5
,832,9.32,Rain,Medium,Evening,scooter,delivery,24.0,85.0,2.5,24.0,2.0,29.0,4.7,Unknown,71.0,0.5,27.5,50.0,0.0,1.3,36.52,0,Moderate,5000,1826.0000000000002
,244,7.72,Fog,High,Evening,cycle,delivery,22.0,80.0,0.1,19.0,4.0,29.0,4.7,Unknown,64.0,0.75,16.5,75.0,0.0,1.5,40.81,1,Moderate,5000,2040.5
,567,8.15,Rain,Low,Afternoon,cycle,delivery,24.0,85.0,2.5,26.0,2.0,29.0,4.7,Unknown,50.0,0.25,27.5,25.0,0.0,1.5,28.13,0,Low,5000,1406.5
,876,3.54,Rain,Medium,Afternoon,scooter,delivery,24.0,85.0,2.5,17.0,4.0,29.0,4.7,Unknown,41.0,0.5,27.5,50.0,0.0,1.3,37.33,0,Moderate,5000,1866.4999999999998
,563,3.16,Snow,Low,Morning,car,delivery,0.0,88.0,1.5,9.0,5.0,29.0,4.7,Unknown,27.0,0.25,58.1,25.0,0.0,0.8,31.63,0,Moderate,5000,1581.4999999999998
,687,11.65,Windy,Low,Night,cycle,delivery,23.0,55.0,0.0,10.0,3.0,29.0,4.7,Unknown,53.0,0.25,7.0,25.0,0.0,1.5,17.11,0,Low,5000,855.5
,190,5.22,Snow,Medium,Nan,scooter,delivery,0.0,88.0,1.5,14.0,3.0,29.0,4.7,Unknown,43.0,0.5,58.1,50.0,0.0,1.3,45.68,1,Moderate,5000,2284.0
,783,5.41,Clear,High,Morning,scooter,delivery,29.0,45.0,0.0,17.0,6.0,29.0,4.7,Unknown,38.0,0.75,0.0,75.0,0.0,1.3,32.74,0,Moderate,5000,1637.0000000000002
,700,9.88,Rain,Medium,Morning,car,delivery,24.0,85.0,2.5,7.0,0.0,29.0,4.7,Unknown,43.0,0.5,27.5,50.0,0.0,0.8,31.56,0,Moderate,5000,1578.0
,476,19.86,Rain,High,Evening,cycle,delivery,24.0,85.0,2.5,12.0,8.0,29.0,4.7,Unknown,71.0,0.75,27.5,75.0,0.0,1.5,42.88,1,Moderate,5000,2144.0
,682,5.53,Windy,High,Morning,cycle,delivery,23.0,55.0,0.0,23.0,4.0,29.0,4.7,Unknown,59.0,0.75,7.0,75.0,0.0,1.5,35.01,0,Moderate,5000,1750.4999999999998
,511,12.46,Fog,Low,Afternoon,cycle,delivery,22.0,80.0,0.1,10.0,1.0,29.0,4.7,Unknown,62.0,0.25,16.5,25.0,0.0,1.5,25.26,0,Low,5000,1263.0
,59,1.38,Clear,Medium,Morning,car,delivery,29.0,45.0,0.0,6.0,3.0,29.0,4.7,Unknown,17.0,0.5,0.0,50.0,0.0,0.8,19.3,0,Low,5000,965.0
,475,10.79,Clear,Medium,Evening,scooter,delivery,29.0,45.0,0.0,24.0,1.0,29.0,4.7,Unknown,65.0,0.5,0.0,50.0,0.0,1.3,25.37,0,Low,5000,1268.5000000000002
,561,14.23,Clear,Medium,Afternoon,scooter,delivery,29.0,45.0,0.0,23.0,7.0,29.0,4.7,Unknown,70.0,0.5,0.0,50.0,0.0,1.3,25.05,0,Low,5000,1252.5
,857,1.21,Snow,Low,Afternoon,cycle,delivery,0.0,88.0,1.5,22.0,1.0,29.0,4.7,Unknown,39.0,0.25,58.1,25.0,0.0,1.5,33.43,0,Moderate,5000,1671.5
,748,11.1,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,18.0,7.0,29.0,4.7,Unknown,56.0,0.25,0.0,25.0,0.0,1.5,14.59,0,Low,5000,729.5
,253,17.1,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,25.0,5.0,29.0,4.7,Unknown,65.0,0.5,0.0,50.0,0.0,1.5,23.67,0,Low,5000,1183.5
,22,3.22,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,19.0,9.0,29.0,4.7,Unknown,32.0,0.5,0.0,50.0,0.0,1.5,26.13,0,Low,5000,1306.4999999999998
,314,19.27,Fog,Medium,Morning,car,delivery,22.0,80.0,0.1,29.0,9.0,29.0,4.7,Unknown,85.0,0.5,16.5,50.0,0.0,0.8,26.54,0,Low,5000,1326.9999999999998
,460,2.82,Rain,Medium,Evening,scooter,delivery,24.0,85.0,2.5,10.0,1.0,29.0,4.7,Unknown,29.0,0.5,27.5,50.0,0.0,1.3,33.45,0,Moderate,5000,1672.5
,161,7.67,Fog,Medium,Afternoon,scooter,delivery,22.0,80.0,0.1,22.0,8.0,29.0,4.7,Unknown,59.0,0.5,16.5,50.0,0.0,1.3,26.85,0,Low,5000,1342.5
,277,16.07,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,16.0,5.0,29.0,4.7,Unknown,64.0,0.5,0.0,50.0,0.0,1.5,29.65,0,Low,5000,1482.5
,956,7.97,Windy,Medium,Evening,scooter,delivery,23.0,55.0,0.0,9.0,8.0,29.0,4.7,Unknown,35.0,0.5,7.0,50.0,0.0,1.3,26.59,0,Low,5000,1329.5000000000002
,192,18.0,Rain,High,Night,car,delivery,24.0,85.0,2.5,22.0,5.0,29.0,4.7,Unknown,98.0,0.75,27.5,75.0,0.0,0.8,40.88,0,Moderate,5000,2044.0000000000002
,386,16.17,Clear,Medium,Evening,scooter,delivery,29.0,45.0,0.0,12.0,2.0,29.0,4.7,Unknown,78.0,0.5,0.0,50.0,0.0,1.3,22.92,0,Low,5000,1146.0
,806,14.86,Clear,High,Night,scooter,delivery,29.0,45.0,0.0,15.0,4.0,29.0,4.7,Unknown,91.0,0.75,0.0,75.0,0.0,1.3,31.44,0,Moderate,5000,1572.0
,414,11.68,Clear,Medium,Afternoon,scooter,delivery,29.0,45.0,0.0,25.0,7.0,29.0,4.7,Unknown,70.0,0.5,0.0,50.0,0.0,1.3,27.83,0,Low,5000,1391.5
,492,12.59,Clear,Low,Evening,scooter,delivery,29.0,45.0,0.0,10.0,2.0,29.0,4.7,Unknown,39.0,0.25,0.0,25.0,0.0,1.3,11.42,0,Low,5000,571.0
,344,8.96,Snow,Medium,Morning,car,delivery,0.0,88.0,1.5,6.0,5.0,29.0,4.7,Unknown,51.0,0.5,58.1,50.0,0.0,0.8,42.4,1,Moderate,5000,2120.0
,770,16.51,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,7.0,1.0,29.0,4.7,Unknown,79.0,0.5,0.0,50.0,0.0,1.5,22.58,0,Low,5000,1128.9999999999998
,309,16.01,Clear,Low,Afternoon,car,delivery,29.0,45.0,0.0,12.0,4.0,29.0,4.7,Unknown,72.0,0.25,0.0,25.0,0.0,0.8,11.94,0,Low,5000,597.0
,662,19.74,Rain,High,Afternoon,scooter,delivery,24.0,85.0,2.5,11.0,7.0,29.0,4.7,Unknown,81.0,0.75,27.5,75.0,0.0,1.3,41.1,1,Moderate,5000,2055.0
,131,8.64,Snow,Low,Evening,cycle,delivery,0.0,88.0,1.5,29.0,4.0,29.0,4.7,Unknown,62.0,0.25,58.1,25.0,0.0,1.5,34.62,0,Moderate,5000,1730.9999999999998
,664,5.13,Clear,Medium,Morning,car,delivery,29.0,45.0,0.0,16.0,1.0,29.0,4.7,Unknown,38.0,0.5,0.0,50.0,0.0,0.8,21.57,0,Low,5000,1078.5
,872,5.78,Clear,High,Morning,cycle,delivery,29.0,45.0,0.0,11.0,5.0,29.0,4.7,Unknown,38.0,0.75,0.0,75.0,0.0,1.5,28.61,0,Low,5000,1430.5
,100,2.6,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,16.0,1.0,29.0,4.7,Unknown,29.0,0.25,0.0,25.0,0.0,1.5,15.62,0,Low,5000,781.0
,373,2.34,Fog,Medium,Morning,cycle,delivery,22.0,80.0,0.1,8.0,2.0,29.0,4.7,Unknown,28.0,0.5,16.5,50.0,0.0,1.5,30.59,0,Moderate,5000,1529.5
,88,12.93,Clear,Medium,Morning,scooter,delivery,29.0,45.0,0.0,20.0,8.0,29.0,4.7,Unknown,58.0,0.5,0.0,50.0,0.0,1.3,21.28,0,Low,5000,1064.0
,459,1.6,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,14.0,8.0,29.0,4.7,Unknown,24.0,0.5,0.0,50.0,0.0,1.5,28.03,0,Low,5000,1401.5
,331,7.44,Rain,Low,Evening,cycle,delivery,24.0,85.0,2.5,27.0,5.0,29.0,4.7,Unknown,53.0,0.25,27.5,25.0,0.0,1.5,24.69,0,Low,5000,1234.5
,215,14.39,Rain,Medium,Morning,scooter,delivery,24.0,85.0,2.5,6.0,5.0,29.0,4.7,Unknown,50.0,0.5,27.5,50.0,0.0,1.3,33.15,0,Moderate,5000,1657.4999999999998
,467,6.07,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,18.0,4.0,29.0,4.7,Unknown,35.0,0.25,0.0,25.0,0.0,1.5,15.07,0,Low,5000,753.5
,122,17.97,Windy,Medium,Morning,scooter,delivery,23.0,55.0,0.0,28.0,7.0,29.0,4.7,Unknown,92.0,0.5,7.0,50.0,0.0,1.3,26.29,0,Low,5000,1314.4999999999998
,615,17.53,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,14.0,6.0,29.0,4.7,Unknown,79.0,0.25,0.0,25.0,0.0,1.5,18.87,0,Low,5000,943.5
,21,12.43,Rain,High,Morning,cycle,delivery,24.0,85.0,2.5,13.0,6.0,29.0,4.7,Unknown,70.0,0.75,27.5,75.0,0.0,1.5,48.33,1,Moderate,5000,2416.5
,701,10.89,Windy,Medium,Evening,cycle,delivery,23.0,55.0,0.0,7.0,0.0,29.0,4.7,Unknown,58.0,0.5,7.0,50.0,0.0,1.5,28.94,0,Low,5000,1447.0
,72,4.37,Clear,Medium,Evening,scooter,delivery,29.0,45.0,0.0,6.0,7.0,29.0,4.7,Unknown,25.0,0.5,0.0,50.0,0.0,1.3,26.18,0,Low,5000,1308.9999999999998
,107,8.5,Clear,High,Evening,car,delivery,29.0,45.0,0.0,13.0,3.0,29.0,4.7,Unknown,54.0,0.75,0.0,75.0,0.0,0.8,33.68,0,Moderate,5000,1684.0
,271,16.28,Rain,Low,Morning,scooter,delivery,24.0,85.0,2.5,8.0,9.0,29.0,4.7,Unknown,71.0,0.25,27.5,25.0,0.0,1.3,25.38,0,Low,5000,1268.9999999999998
,861,15.62,Snow,High,Evening,scooter,delivery,0.0,88.0,1.5,26.0,2.0,29.0,4.7,Unknown,81.0,0.75,58.1,75.0,0.0,1.3,56.23,0,Moderate,5000,2811.5
,436,14.17,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,8.0,0.0,29.0,4.7,Unknown,55.0,0.25,0.0,25.0,0.0,1.5,17.83,0,Low,5000,891.4999999999999
,103,6.63,Fog,Low,Night,scooter,delivery,22.0,80.0,0.1,24.0,3.0,29.0,4.7,Unknown,58.0,0.25,16.5,25.0,0.0,1.3,21.31,0,Low,5000,1065.5
,70A2,9.89,Fog,High,Unknown,scooter,delivery,26.55,87.0,0.0,17.0,5.0,32.0,4.6,Snack,43.45,0.75,17.4,75.0,0.0,1.3,39.54,1,Moderate,5000,1976.9999999999998
,95B4,19.11,Clear,High,Unknown,scooter,delivery,17.51,69.0,0.0,17.0,5.0,33.0,4.7,Meal,38.16666667,0.75,3.8,75.0,0.0,1.3,30.44,0,Moderate,5000,1522.0
,CDCD,11.59,Clear,High,Unknown,motorcycle,delivery,12.44,77.0,0.0,17.0,5.0,36.0,4.2,Snack,36.36666667,0.75,5.4,75.0,0.0,1.2,34.72,0,Moderate,5000,1736.0
,2784,21.93,Clear,High,Unknown,scooter,delivery,19.37,65.0,0.0,17.0,5.0,23.0,4.7,Drinks,49.45,0.75,3.0,75.0,0.0,1.3,30.71,0,Moderate,5000,1535.5
,6F67,18.26,Cloudy,High,Unknown,motorcycle,delivery,21.29,64.0,0.0,17.0,5.0,34.0,4.9,Snack,52.48333333,0.75,4.8,75.0,0.0,1.2,30.68,0,Moderate,5000,1534.0
,539B,8.97,Clear,High,Unknown,motorcycle,delivery,24.51,47.0,0.0,17.0,5.0,25.0,4.0,Buffet,34.61666667,0.75,0.0,75.0,0.0,1.2,32.64,0,Moderate,5000,1632.0000000000002
,8BC0,16.08,Clear,High,Unknown,scooter,delivery,22.92,43.0,0.0,17.0,5.0,35.0,4.3,Drinks,44.16666667,0.75,0.0,75.0,0.0,1.3,30.52,0,Moderate,5000,1525.9999999999998
,30C8,26.35,Clear,High,Unknown,scooter,delivery,19.15,64.0,0.0,17.0,5.0,32.0,4.6,Drinks,54.38333333,0.75,2.8,75.0,0.0,1.3,33.72,0,Moderate,5000,1686.0
,B843,17.24,Clear,High,Unknown,motorcycle,delivery,18.97,65.0,0.0,17.0,5.0,33.0,4.9,Snack,47.46666667,0.75,3.0,75.0,0.0,1.2,33.58,0,Moderate,5000,1679.0
,9B18,12.08,Fog,High,Unknown,motorcycle,delivery,19.7,93.0,0.0,17.0,5.0,22.0,4.8,Snack,47.28333333,0.75,18.6,75.0,0.0,1.2,39.13,1,Moderate,5000,1956.5000000000002
,4F0,19.19,Clear,High,Unknown,scooter,delivery,24.42,49.0,0.0,17.0,5.0,29.0,4.6,Drinks,46.25,0.75,0.0,75.0,0.0,1.3,30.94,0,Moderate,5000,1547.0
,6999,13.2,Clear,High,Unknown,ev,delivery,24.96,48.0,0.0,17.0,5.0,23.0,4.9,Drinks,40.61666667,0.75,0.0,75.0,0.0,1.0,33.05,0,Moderate,5000,1652.4999999999998
,63B6,11.37,Fog,High,Unknown,scooter,delivery,19.84,93.0,0.0,17.0,5.0,27.0,4.9,Drinks,44.18333333,0.75,18.6,75.0,0.0,1.3,39.08,1,Moderate,5000,1954.0
,A30B,8.68,Fog,High,Unknown,motorcycle,delivery,26.14,88.0,0.0,17.0,5.0,37.0,4.8,Drinks,46.45,0.75,17.6,75.0,0.0,1.2,39.29,1,Moderate,5000,1964.4999999999998
,7AC8,15.83,Fog,High,Unknown,motorcycle,delivery,23.97,78.0,0.0,17.0,5.0,28.0,4.8,Drinks,50.35,0.75,15.6,75.0,0.0,1.2,35.32,1,Moderate,5000,1766.0
,272D,19.07,Fog,High,Unknown,motorcycle,delivery,24.04,78.0,0.0,17.0,5.0,24.0,4.7,Buffet,49.71666667,0.75,15.6,75.0,0.0,1.2,37.35,1,Moderate,5000,1867.5
,73CC,14.97,Clear,High,Unknown,scooter,delivery,22.83,42.0,0.0,17.0,5.0,30.0,4.4,Drinks,42.3,0.75,0.0,75.0,0.0,1.3,34.94,0,Moderate,5000,1747.0
